Sat Apr 03 2021 20:43:24 GMT-0400 (Eastern Daylight Time) - Run Time: 2080ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of household - gta06_hhld
Column: Age of person - age
Table: Primary travel mode of trip - mode_prime


Filters:
Regional municipality of household - region_hhld In 6, 

Trip 2016
ROW : gta06_hhld
COLUMN : age

TABLE    : mode_prime (Transit excluding GO rail)

  gta06_hhld         age      total
        5123          33        148
        5123          48         62
        5123          58         57
        5123          63         76
        5123          67         76
        5123          72        119
        5123          74         89
        5125          36         52
        5125          52         62
        5125          83         70
        5126          12        387
        5126          17         97
        5126          43        194
        5126          56         58
        5127          15        161
        5127          21        169
        5127          23        304
        5127          25        169
        5127          44        161
        5127          49        199
        5127          55         53
        5127          58         44
        5127          70        105
        5127          71         76
        5127          77        101
        5127          92         39
        5129          16         31
        5129          23        184
        5129          36         76
        5129          57        124
        5129          85         35
        5130          18        216
        5130          20         92
        5130          29         91
        5130          37        148
        5130          53         62
        5130          59         37
        5130          63         39
        5130          75         74
        5130          78        150
        5130          88         50
        5130          89         83
        5131          25        189
        5131          28         75
        5131          29         67
        5131          31         30
        5131          60        189
        5131          67         33
        5131          82        228
        5131          84         52
        5132          11         69
        5132          20        101
        5132          27         18
        5132          33         92
        5132          55         29
        5132          63         29
        5132          65         52
        5132          69         52
        5133          12        146
        5133          15         93
        5133          25         93
        5133          27         95
        5133          55         34
        5133          59        232
        5133          61         63
        5133          68         43
        5133          70         43
        5133          83         30
        5135          11         80
        5135          14         34
        5135          15         65
        5135          16         65
        5135          17         40
        5135          31         57
        5135          36         65
        5135          37         64
        5135          43         86
        5135          51         92
        5135          55        233
        5135          58        353
        5135          60         43
        5135          64         58
        5135          67        141
        5135          68        207
        5135          70         39
        5135          75         75
        5135          79        104
        5135          81         62
        5137          12         16
        5137          14         35
        5137          24         90
        5137          66         14
        5137          70         55
        5137          71         27
        5139          14        208
        5139          15        326
        5139          17         88
        5139          18        110
        5139          20        551
        5139          22        255
        5139          25         31
        5139          35         64
        5139          37         53
        5139          38         21
        5139          41         48
        5139          48         52
        5139          55         90
        5139          56         63
        5139          58         36
        5139          66         23
        5139          68         21
        5139          69         35
        5139          70         43
        5139          72         29
        5139          73         23
        5139          74         35
        5139          75         23
        5139          76         31
        5139          77         47
        5139          78         64
        5139          85         42
        5139          89         42
        5139          91         46
        5140          11         53
        5140          13        173
        5140          14        106
        5140          16         43
        5140          25         50
        5140          29        107
        5140          34        100
        5140          39        106
        5140          40         93
        5140          60         21
        5140          66         51
        5140          74         43
        5140          76         53
        5140          82         53
        5140          83         71
        5141          21         55
        5141          29         27
        5141          35         64
        5141          58         66
        5141          60         15
        5141          70        219
        5141          76         54
        5141          77        219
        5143          19        125
        5143          25        122
        5143          35         37
        5143          60         60
        5143          69         58
        5143          71        116
        5143          89         62
        5144          11         98
        5144          12        197
        5144          17         98
        5144          18        145
        5144          27        161
        5144          28        122
        5144          35        174
        5144          36        110
        5144          37        134
        5144          43         46
        5144          52        109
        5144          61        123
        5144          65         49
        5144          67         58
        5144          69         65
        5144          72         38
        5144          80        110
        5148          14        285
        5148          17         72
        5148          18        173
        5148          19        149
        5148          20         87
        5148          35        109
        5148          42         53
        5148          45         30
        5148          49         67
        5148          50         33
        5148          51         51
        5148          56         45
        5148          66         27
        5148          67         54
        5148          72         74
        5148          83         42
        5149          12        255
        5149          30        124
        5149          45        255
        5149          54         86
        5149          57         65
        5149          61         29
        5149          74         69
        5149          75        110
        5150          23         46
        5150          49         33
        5150          50        288
        5150          57         83
        5150          60         83
        5150          70         47
        5150          74         24
        5151          13        197
        5151          15         98
        5151          19        184
        5151          25         92
        5151          28        129
        5151          41         98
        5151          51         98
        5151          56        129
        5151          68         29
        5151          70        167
        5151          74        111
        5154          27         28
        5154          30        162
        5154          45         63
        5154          60         18
        5154          63        125
        5155          11         11
        5155          13         62
        5155          16         11
        5155          30         66
        5155          32         22
        5155          37         66
        5155          40         38
        5155          51         15
        5155          53         87
        5155          54        173
        5155          57         23
        5155          61         14
        5155          62         43
        5155          71         57
        5157          18        166
        5157          19         96
        5157          34         64
        5157          41         82
        5157          61        105
        5157          62         43
        5157          66         22
        5157          87         33
        5158          11        607
        5158          12        122
        5158          13         85
        5158          14         73
        5158          15        293
        5158          16         64
        5158          17         73
        5158          23        109
        5158          28        100
        5158          36         24
        5158          37         66
        5158          47        205
        5158          50        103
        5158          51         51
        5158          60         48
        5158          65        239
        5158          66         63
        5158          67         17
        5158          70         39
        5159          25         80
        5159          29         59
        5159          33         62
        5159          69         26
        5159          78         17
        5160          68         70
        5160          71         70
        5161          11         43
        5161          13         43
        5161          33         75
        5161          35         55
        5161          43        170
        5161          47         43
        5161          49         43
        5161          55         29
        5161          56         59
        5161          66         56
        5161          67         70
        5161          71         56
        5162          26         63
        5162          30         43
        5162          62         64
        5162          63         18
        5162          75         26
        5163          11         86
        5163          45         86
        5163          58         48
        5163          61         24
        5163          64         47
        5163          66         22
        5163          69         45
        5164          13         75
        5164          21         75
        5164          22         39
        5164          23         75
        5164          24        197
        5164          25         23
        5164          29        109
        5164          30        109
        5164          32        132
        5164          37         18
        5164          43        247
        5164          48        265
        5164          50        144
        5164          52        139
        5164          54        198
        5164          55         74
        5164          62         80
        5164          66        183
        5164          77         30
        5165          15        131
        5165          30        198
        5165          50         84
        5165          62        134
        5165          70         29
        5166          11        116
        5166          15         42
        5166          18         83
        5166          19         58
        5166          20         58
        5166          21        226
        5166          23         76
        5166          24        346
        5166          25        103
        5166          64         50
        5166          71         29
        5166          78        119
        5166          80         11
        5166          85        238
        5167          60         62
        5167          68         20
        5167          83         16
        5168          12         14
        5168          24        140
        5170          13        144
        5170          29        213
        5170          41         92
        5170          51        111
        5170          53        111
        5170          81         50
        5170          92         11
        5171          28        103
        5171          29         69
        5171          42         92
        5171          78         52
        5172          28         50
        5172          38        134
        5172          41         60
        5172          63         83
        5172          65         82
        5172          67         49
        5174          11         38
        5174          13         81
        5174          15        188
        5174          16         81
        5174          26         42
        5174          28         90
        5174          36         39
        5174          42         81
        5174          44        122
        5174          63         35
        5175          14        179
        5175          19         10
        5175          33         32
        5175          38         75
        5175          43        149
        5175          58         41
        5175          68        176
        5175          76         56
        5175          88         53
        5176          12         79
        5176          16         79
        5176          19        158
        5176          24        292
        5176          34         83
        5176          40        291
        5176          48        132
        5176          51        407
        5176          54        195
        5176          62        124
        5176          70         34
        5176          72         36
        5177          11         78
        5177          14         47
        5177          16        112
        5177          24        203
        5177          38          7
        5177          55         53
        5177          62         28
        5177          69         29
        5177          71         58
        5177          73         29
        5177          74         58
        5178          17         96
        5178          58         68
        5178          64         45
        5178          68         34
        5178          69         30
        5178          72         30
        5178          73         30
        5178          81         49
        5179          26        103
        5179          34        413
        5179          38        143
        5179          66         33
        5179          67         78
        5179          68        130
        5179          73         20
        5179          84         30
        5180          14        125
        5180          16         63
        5180          18         44
        5180          24         82
        5180          25        133
        5180          26         48
        5180          29         82
        5180          31        122
        5180          38         59
        5180          41         94
        5180          57         41
        5180          72        148
        5181          30         66
        5181          33         35
        5181          54        143
        5181          65         29
        5181          67         21
        5181          70         45
        5181          82         46
        5181          91         36
        5182          15        187
        5182          17         93
        5182          30         62
        5182          32         82
        5182          67         40
        5183          14        110
        5183          16         59
        5183          29        104
        5183          30         92
        5183          40        110
        5183          50         63
        5183          51        176
        5183          75         32
        5186          22         61
        5186          29         97
        5187          22        181
        5187          30        116
        5187          32         77
        5187          35         51
        5187          38         51
        5187          39         51
        5187          53         71
        5187          55        203
        5187          56         71
        5187          69         62
        5187          71         23
        5187          74        154
        5188          11         98
        5188          38         98
        5188          42        128
        5188          56        184
        5188          59        184
        5188          60         34
        5188          84         58
        5191          11         48
        5191          13        223
        5191          25         71
        5191          52         87
        5191          67         34
        5191          73         30
        5191          77         34
        5191          78         19
        5191          80         76
        5191          81         26
        5192          31         25
        5192          32         33
        5192          42         23
        5192          74         39
        5192          81         29
        5192          85         29
        5194          22         80
        5194          26         23
        5194          38         76
        5194          58        108
        5194          74         27
        5195          30         43
        5196          14        104
        5196          32         33
        5196          39         73
        5196          45         39
        5196          63         14
        5196          67         39
        5197          69         69
        5198          15         78
        5198          27         34
        5198          29         34
        5198          61         34
        5199          16         19
        5199          28         50
        5199          50         43
        5199          64         28
        5199          66         19
        5200          12         73
        5200          31         14
        5200          35         34
        5200          42         22
        5200          51         70
        5200          53        105
        5200          57         52
        5200          58         17
        5200          61         35
        5200          66         71
        5200          67         99
        5200          72        164
        5200          73         57
        5200          74         36
        5200          75         23
        5200          78        205
        5201          11        132
        5201          13         54
        5201          45         25
        5201          47         54
        5201          65         25
        5202          11         12
        5202          13         94
        5202          19        279
        5202          37        116
        5202          40         64
        5202          61         37
        5202          62         43
        5202          85         51
        5202          95         65
        5203          13         42
        5203          14         91
        5203          16         73
        5203          17         58
        5203          19         19
        5203          23         51
        5203          27         41
        5203          48         68
        5203          51         53
        5203          59         72
        5203          60         30
        5203          62         45
        5203          64         30
        5203          92         45
        5204          18         19
        5204          23        362
        5204          29         21
        5204          32         86
        5204          52         39
        5204          60         90
        5204          92         58
        5205          11         90
        5205          12        233
        5205          15        233
        5205          17         81
        5205          21         56
        5205          40        120
        5205          46        116
        5205          51        106
        5205          54        162
        5205          57        161
        5205          62         67
        5205          63         43
        5205          66         32
        5205          69         69
        5205          70        137
        5205          72         61
        5205          73         99
        5205          79         81
        5205          81         54
        5205          88         25
        5206          15        335
        5206          26         80
        5206          31         56
        5206          33       1171
        5206          35         48
        5206          56        160
        5207          33         35
        5207          45         55
        5207          50         71
        5207          54         63
        5207          57         30
        5207          61         79
        5207          64        128
        5207          65        154
        5207          68         17
        5207          70         34
        5207          76         67
        5207          77         42
        5208          13         45
        5208          17        253
        5208          23         24
        5208          25         88
        5208          27         58
        5208          33        115
        5208          36         36
        5208          47        326
        5208          51        337
        5208          57        133
        5208          73         57
        5208          79         46
        5208          80        181
        5208          81         29
        5210          62         36
        5210          66         98
        5212          20         94
        5212          21         96
        5212          33         32
        5212          59         96
        5212          65         76
        5214          50         53
        5215          79         53
        5216          13        283
        5216          16        103
        5216          17         83
        5216          36         35
        5216          50         66
        5216          51         52
        5216          54         49
        5216          56         38
        5216          67        171
        5216          70         74
        5216          71         31
        5216          81         37
        5216          85         24
        5219          12         57
        5219          14        114
        5219          24         44
        5219          42        114
        5219          54         11
        5219          61         29
        5219          66         74
        5219          69         39
        5219          71         29
        5219          72         39
        5219          73         74
        5219          74         26
        5219          76         25
        5219          78         25
        5223          13        123
        5223          40         73
        5223          56         25
        5223          58         29
        5223          59         43
        5223          64         82
        5223          74         25
        5223          90         29
        5224          11        100
        5224          13         32
        5224          38         15
        5224          48         29
        5224          65         31
        5224          66         39
        5225          15         46
        5225          74         26
        5225          78         25
        5225          80         37
        5226          11        205
        5226          12         61
        5226          14        153
        5226          16        131
        5226          27         51
        5226          45         49
        5226          47         97
        5226          58         50
        5226          60         25
        5226          64         27
        5226          78         19
        5226          82         19
        5227          74         16
        5229          28         90
        5229          37        234
        5229          38        204
        5229          40        136
        5229          65         27
        5230          11         47
        5230          12         86
        5230          15         86
        5230          16        145
        5230          21         51
        5230          24        129
        5230          27         80
        5230          31         36
        5230          40         53
        5230          64         33
        5230          70         20
        5230          74         52
        5230          82         23
        5231          12         67
        5231          13         67
        5231          16         77
        5231          29         40
        5231          38        103
        5231          58         59
        5231          59         88
        5231          61         27
        5231          64         39
        5231          79         60
        5231          82         34
        5231          87         45
        5231          88         45
        5232          12        167
        5232          14        292
        5232          16        394
        5232          17        158
        5232          31         66
        5232          45         45
        5232          50        108
        5232          53         26
        5232          54         40
        5232          63         28
        5232          64         31
        5232          65        195
        5232          66         27
        5232          73         46
        5232          85         17
        5233          11         39
        5233          12         37
        5233          14         87
        5233          15         97
        5233          16        175
        5233          18        100
        5233          21        100
        5233          48         97
        5233          68         27
        5233          69         41
        5233          76         18
        5233          78         32
        5234          12        203
        5234          13        203
        5234          44         51
        5235          12         84
        5235          14         84
        5236          13        200
        5236          16        154
        5236          17        154
        5236          18        100
        5236          49        154
        5236          65         51
        5237          11         98
        5237          12        202
        5237          13         98
        5237          22         91
        5237          23        120
        5237          35         44
        5237          44         64
        5237          56         20
        5237          59         64
        5237          68         58
        5237          70         29
        5237          72         45
        5237          77         25
        5237          83         22
        5237          99        184
        5238          11        131
        5238          12        211
        5238          15         69
        5238          19         63
        5238          20        100
        5238          54         65
        5238          58         64
        5238          59         65
        5238          66         40
        5238          68         43
        5238          72        106
        5238          73         37
        5238          74         22
        5239          15        266
        5239          16        226
        5239          24        130
        5239          26        355
        5239          67         46
        5239          70         46
        5239          86        226
        5239          92         97
        5240          14         14
        5240          16         14
        5240          50         34
        5240          98        104
        5241          14        169
        5241          16         57
        5241          19         29
        5241          21        203
        5241          24         91
        5241          26        115
        5241          28        169
        5241          29        126
        5241          42        169
        5241          47         92
        5241          62        155
        5241          64         49
        5241          65         47
        5241          66        145
        5241          67        124
        5241          73         52
        5241          74         43
        5241          75         73
        5241          80         38
        5242          85         46
        5243          15         77
        5243          48        230
        5244          12         86
        5244          42        138
        5244          43         81
        5244          47         50
        5244          56         90
        5244          63        140
        5244          75         81
        5245          11        113
        5245          28        126
        5245          35         73
        5245          79         57
        5246          14        164
        5246          17        196
        5246          58        232
        5246          59         19
        5246          64         38
        5246          78         55
        5247          11         56
        5247          13         56
        5247          23         36
        5247          32         49
        5247          55         49
        5247          63         43
        5247          73         16
        5247          76         22
        5247          92         33
        5247          98         18
        5248          11         58
        5248          13         26
        5248          15        148
        5248          16        125
        5248          18         49
        5248          26        176
        5248          28        176
        5248          38         51
        5248          53         35
        5248          54         35
        5248          60         31
        5248          67         30
        5248          77         25
        5248          82         25
        5248          93         27
        5249          58         19
        5250          11         24
        5250          17        196
        5250          18         73
        5250          22         86
        5250          68         24
        5251          74         26
        5252          17         96
        5252          58         60
        5252          76         69
        5252          78         27
        5252          84        103

TABLE    : mode_prime (School bus)

  gta06_hhld         age      total
        5002          11         37
        5002          16         37
        5005          12        153
        5005          14        142
        5005          15         80
        5005          16         94
        5009          16         86
        5012          16        124
        5020          12         40
        5020          13         61
        5020          15         88
        5020          16         81
        5028          14         75
        5030          14        112
        5030          15        161
        5030          17         43
        5032          11        180
        5032          13         67
        5032          16        217
        5036          12         12
        5036          16         12
        5037          16        167
        5041          11         36
        5041          12         36
        5041          13         70
        5041          14         83
        5041          15        130
        5041          16        216
        5044          12         65
        5045          16         75
        5046          11        121
        5046          12         37
        5046          15        120
        5047          11         32
        5047          13         63
        5047          14         16
        5049          15        261
        5050          16        117
        5051          13        168
        5051          16         51
        5052          17         44
        5053          15         79
        5053          17         79
        5053          18         79
        5054          11         28
        5055          14        171
        5055          17         86
        5056          11         92
        5056          12        196
        5056          14         64
        5056          15         72
        5056          16        210
        5057          17         94
        5058          11         15
        5058          12         73
        5058          15         73
        5059          11        139
        5059          13        139
        5059          16        195
        5061          11        200
        5061          13        223
        5061          14        150
        5061          15        181
        5061          17         37
        5063          12         98
        5063          13         85
        5065          11         39
        5065          12         83
        5065          13         39
        5065          14         83
        5065          17        146
        5067          14        106
        5068          15         52
        5069          17        404
        5071          12        111
        5071          14         80
        5071          15        115
        5071          18         94
        5073          11        325
        5073          12        265
        5073          13        209
        5073          14        206
        5073          15        403
        5073          17         75
        5075          12         49
        5075          13         41
        5075          14         40
        5076          12         46
        5076          15         19
        5076          16         70
        5077          11         54
        5077          15         54
        5078          12         82
        5078          13        166
        5079          61         87
        5080          11         17
        5081          17         16
        5082          15         50
        5082          17         50
        5084          12        187
        5084          17         35
        5086          11         64
        5086          16         32
        5088          14         63
        5089          14         51
        5089          15        261
        5089          16        167
        5090          15         15
        5091          20        205
        5092          13         34
        5093          11         67
        5093          13         18
        5093          14        110
        5094          12        157
        5094          13        154
        5094          14        104
        5094          15         55
        5094          16        254
        5096          15         90
        5096          16         87
        5097          13        181
        5097          15        181
        5098          11        246
        5098          12        246
        5100          11        129
        5100          12         45
        5100          13         51
        5100          14         44
        5100          15        108
        5100          16         34
        5100          17         45
        5105          13         59
        5105          17        117
        5106          11        121
        5106          13        121
        5106          20        131
        5109          14         83
        5109          15         57
        5111          17        161
        5118          12         42
        5118          15         42
        5118          16         42
        5118          17        113
        5121          11        220
        5121          14        220
        5121          16         90
        5122          14        169
        5122          15         84
        5123          14         46
        5123          15        272
        5123          16        236
        5125          14         66
        5126          12         97
        5127          15        161
        5131          16         21
        5132          14         60
        5133          12        105
        5133          17        165
        5135          15         74
        5137          12         16
        5137          14         35
        5139          17         44
        5140          13        115
        5141          14        110
        5141          16        176
        5148          11         34
        5148          12        201
        5157          12        191
        5166          11        116
        5168          12        178
        5170          13        144
        5175          11        102
        5176          12         79
        5176          16         79
        5176          19         79
        5177          11         43
        5177          12         91
        5177          14         99
        5177          16         57
        5177          17         52
        5177          63         85
        5178          12         69
        5178          17         59
        5179          15        143
        5180          32         30
        5181          13        208
        5191          11        149
        5191          12         88
        5191          14        149
        5196          14         39
        5196          15         39
        5201          11        132
        5202          13         63
        5203          11         14
        5203          13         67
        5203          14         45
        5205          11         30
        5207          11         71
        5212          13         64
        5216          11        245
        5216          13        142
        5216          14        103
        5216          15        103
        5216          16        257
        5216          17        148
        5219          12         57
        5219          14         57
        5223          11         73
        5223          12        313
        5223          15         53
        5224          11        100
        5224          13         32
        5224          14         19
        5226          11        114
        5226          12         61
        5226          13        102
        5226          14        255
        5226          15        259
        5226          16        213
        5229          14        151
        5229          16         53
        5229          17         98
        5230          11         47
        5230          12        144
        5230          14         66
        5230          15         86
        5230          16        199
        5230          17         66
        5231          15         77
        5231          16        231
        5232          12         63
        5232          14        105
        5233          14         39
        5233          15         49
        5233          17        142
        5233          54         97
        5234          12         41
        5235          14         84
        5237          11         33
        5237          12        202
        5237          13         33
        5238          11        131
        5238          12        177
        5238          13         40
        5238          15         68
        5239          15        188
        5239          17        259
        5240          14         14
        5240          16         14
        5241          12        129
        5241          16         28
        5241          17         91
        5242          16        126
        5243          15         77
        5244          12        106
        5244          14         77
        5245          11        113
        5245          12         78
        5246          14         55
        5246          17         92
        5247          11         56
        5247          13         56
        5248          11         39
        5248          12        101
        5248          13         82
        5248          15         94
        5250          15         40
        5250          17         73
        5252          17         96

TABLE    : mode_prime (Taxi passenger)

  gta06_hhld         age      total
        5087          64         57
        5092          68         54
        5092          70         54
        5092          73         54
        5093          46         12
        5094          41        101
        5094          95         30
        5095          86         40
        5102          71         31
        5104          24         80
        5104          82         80
        5110          82         41
        5111          73         17
        5111          74         17
        5114          82         32
        5125          52         62
        5129          85         35
        5131          19         21
        5141          29          7
        5148          14         72
        5148          42         53
        5148          81         29
        5155          53         43
        5156          86         18
        5158          38        134
        5159          86         34
        5162          66         38
        5163          71         30
        5164          15         46
        5164          41         50
        5164          65         29
        5164          73         46
        5164          77         10
        5166          21        113
        5166          79         11
        5167          50         53
        5171          46         41
        5171          62         16
        5173          61        115
        5176          21        124
        5179          25         52
        5179          34        103
        5180          31         41
        5186          16        100
        5196          86         47
        5200          42         22
        5206          87         29
        5206          96         29
        5216          58         38
        5226          66         14
        5231          68         15
        5236          47         22
        5237          81         49
        5238          50         36

TABLE    : mode_prime (Paid rideshare)

  gta06_hhld         age      total
        5005          16         47
        5005          58         94
        5074          50         49
        5100          59        113
        5132          35         43
        5149          61         29
        5159          30         69
        5166          21        113
        5166          22         73
        5171          29        123
        5175          20         34
        5183          39        220
        5183          40         55
        5183          63         58
        5191          35         70
        5192          25         33
        5199          24        268
        5230          21         40
        5231          29         81

TABLE    : mode_prime (Walk)

  gta06_hhld         age      total
        5002          11         37
        5005          12        100
        5005          58         47
        5009          12        191
        5009          35        136
        5020          12         94
        5020          65         33
        5032          12        166
        5032          13        134
        5032          15        166
        5032          17        285
        5032          38         37
        5032          40        134
        5041          12        136
        5041          14         50
        5041          15         93
        5041          18         30
        5044          12         71
        5044          20        135
        5044          70        142
        5045          12         71
        5045          14         71
        5045          15         71
        5045          25         41
        5045          27         26
        5046          11         51
        5046          13         90
        5046          14         33
        5046          15        156
        5046          16         90
        5046          17        146
        5046          21         75
        5046          58         30
        5047          15         32
        5050          13        155
        5050          14        186
        5050          15        136
        5050          16        100
        5050          17        157
        5050          35        369
        5051          11        204
        5051          13        227
        5051          14         51
        5051          15        101
        5051          17        131
        5051          32        192
